TargetName	location
DPRX	chr19:53636870-53636904
PGR	chr11:101126097-101126146
PKD2L1	chr10:100295121-100296168
CCNP	chr19:40223063-40223112
PRICKLE3	chrX:49175834-49175883
GNPNAT1	chr14:52776972-52777021
GSTM3	chr1:109736755-109736804
TAPBP	chr6:33305071-33305105
MAP3K14	chr17:45287209-45287252
TRPM2	chr21:44439162-44440817
ACTL10	chr20:33667572-33667606
MYL5	chr4:680560-681103
CNTN4	chr3:3026165-3026214
C20orf144	chr20:33662405-33662446
SERPIND1	chr22:20779686-20779735
ODAD3	chr19:11426216-11426250
PAGE3	chrX:55260568-55260611
CPT1C	chr19:49713534-49713568
MAGEC1	chrX:141908053-141908089
NISCH	chr3:52478464-52478498
ENHO	chr9:34521586-34521623
OR6C75	
DPYSL3	chr5:147415716-147415750
CCDC60	chr12:119472153-119479131
PPBP	chr4:73987309-73987358
COLGALT1	chr19:17582927-17582976
CACHD1	chr1:64664548-64664596
TMSB15B	chrX:103965840-103965889
NDP	chrX:43958548-43958592
ATXN1	chr6:16753300-16753346
APOBEC3C	chr22:39015635-39015684
ZSCAN30	chr18:35254025-35254059
NUTF2	chr16:67870896-67870931
KRTDAP	chr19:35487380-35487414
ZNF467	chr7:149764483-149764523
NOXA1	chr9:137426267-137426305
CTU2	chr16:88711651-88712278,chr16:88711651-88712065
YPEL3	chr16:30092413-30092462
INTS1	chr7:1473689-1474207
TXNDC16	chr14:52490449-52490885
FAM86B1	chr3:125920867-125920901,chr12:8238671-8238705,chr8:8232836-8232870,chr11:71791781-71791815,chr8:12189812-12189846,chr8:12432086-12432120
DPH6	chr15:35410860-35450697
PGGT1B	chr5:115212505-115212554
GRHL2	chr8:101644152-101644197
CAMK1G	chr1:209609851-209609900
PTH1R	chr3:46901772-46901821
DIS3L	chr15:66322916-66323523
ARID1B	chr6:157207527-157207573
HHAT	chr1:210464618-210513164
SS18	chr18:26057636-26057674
GPR50	chrX:151180460-151180505
GMIP	chr19:19635034-19635068
AZGP1	chr7:99967183-99967218
COG6	chr13:39699585-39719251
N4BP2L1	chr13:32401222-32401271
NSG2	chr5:174064242-174064276
TJP2	chr9:69254759-69254808
ARF1	chr1:228098576-228098625
ATAD3C	chr1:1450411-1450445
GUCY1A1	chr4:155710719-155710768
ECE2	chr3:184276120-184276154
TEK	chr9:27190654-27192501
PPP1R13B	chr14:103740114-103740148
FHL1	chrX:136209936-136209985
PRLH	chr2:237567046-237567080
BSN	chr3:49669126-49669175
SERTM2	chrX:111519063-111519112
RWDD1	chr6:116592995-116593044
SMIM10L2B	chrX:135096017-135096051
BMP3	chr4:81046222-81046271
LOXHD1	chr18:46483688-46483737
GPATCH8	chr17:44436522-44464496
XAGE5	chrX:52812580-52812629
F13A1	chr6:6144650-6144694
ANTXR1	chr2:69013599-69013648
NMUR1	chr2:231528561-231528595
MARCO	chr2:118942280-118942329
RELA	chr11:65660213-65661718
RNF212B	chr14:23240425-23243284
MCC	chr5:113025100-113025149
NR1I3	chr1:161232848-161232897
MTSS1	chr8:124552969-124553018
TRAF3IP2	chr6:111559294-111559343
NAPSA	chr19:50361101-50361672,chr19:50336666-50337026
TNFRSF17	chr16:11967760-11967809
COX7B	chrX:77902696-77902745
MEI4	chr6:77761199-77761248
ARL10	chr5:176368827-176368866
SGSM1	chr22:24924382-24924431
DCLRE1C	chr10:14953993-14954037
HELB	chr12:66302703-66302737
MAP3K2	chr2:127307754-127307803
NACA2	chr17:61591021-61591055
ZNF239	chr10:43558038-43558087
CDC14C	chr7:48925881-48925930
LACRT	chr12:54630936-54631769
G2E3	chr14:30598594-30601813,chr14:30597521-30601813
SLC25A13	chr7:96184332-96184381
SVIL	chr10:29523886-29523935
ADAMTS2	chr5:179181131-179207537
GPHB5	chr14:63317712-63317748
CFP	chrX:47629563-47629605
SLC17A5	chr6:73641874-73641923
TSPAN7	chrX:38687624-38687673
POLR3GL	chr1:145978064-145978377
HHLA1	chr8:132095761-132098905
TRPC4AP	chr20:35035283-35044528
FBXO11	chr2:47839657-47839706
TLN1	chr9:35720862-35720911
PPCDC	chr15:75048656-75048690
CSDC2	chr22:41576136-41576176
TK1	chr17:78174206-78174255
TMEM69	chr1:45691093-45693235
C1D	chr2:68047174-68047223
KRTAP9-4	chr17:41249687-41249721,chr17:41238018-41238052
AQP1	chr7:30924043-30924088
LY86	chr6:6625011-6626340
TGFA	chr2:70450668-70450717
ZNF606	chr19:57977658-57977707
UNK	chr17:75819710-75819753
DDX47	chr12:12827348-12829444
C2orf66	chr2:196809273-196809312
FAM155A	chr13:107170599-107170648
B3GAT2	chr6:70956340-70956385
SLC25A35	chr17:8294974-8295023
NACC1	chr19:13138927-13138961
SLC1A6	chr19:14962115-14962149
CAPN13	chr2:30751200-30751247
BAIAP3	chr16:1344629-1344678
PLD1	chr3:171687489-171687538
TIMP4	chr3:12153447-12153496
PDE7A	chr8:65718161-65718210
DEFB131A	chr11:71884433-71884482,chr4:9450386-9450435
UVSSA	chr4:1353060-1353096
DEDD2	chr19:42198752-42198801
PAM16	chr16:4351246-4351280
NLRC3	chr16:3541813-3541856
CD300LB	chr17:74525931-74525965
SALL2	chr14:21521760-21521809
SMC4	chr3:160412353-160412387
ZER1	chr9:128753920-128753954
METTL18	chr1:169793464-169793513
CCNT2	chr2:134955365-134955414
NLRP12	chr19:53794075-53794124
GPAA1	chr8:144086092-144086141,chr2:110386495-110386544
CEP128	chr14:80836299-80838214
TMEM208	chr16:67227914-67228386
CCL2	chr17:34256246-34256295
SEMA6B	chr19:4556051-4556956
ERVFRD-1	chr6:11105142-11105191
POLI	chr18:54277798-54277847
A1CF	chr10:50806713-50806762
ZFP69	chr1:40495035-40495084
SLC12A9	chr7:100860020-100860161,chr7:100860021-100860162
NR1H3	chr11:47268757-47268794
ACE2	chrX:15600805-15600854
CDPF1	chr22:46245219-46247131
FAM187A	chr17:44904119-44904153
PTPN13	chr4:86771401-86771450
NCF2	chr1:183567280-183567329
DCAF4L1	chr4:41983322-41983371
PCED1A	chr20:2838413-2838451
TMPRSS4	chr11:118107839-118107873
FOLR2	chr11:72221671-72221705
CALCB	chr11:15078369-15078414
RUFY4	chr2:218075637-218075671
SLC6A11	chr3:10819715-10819760
OXTR	chr3:8767287-8767329
UBD	chr6:29555992-29556028
PFKL	chr21:44325156-44325198
SLC46A3	chr13:28710830-28712715
MIOX	chr22:50487718-50487896
LILRB2	chr19:54279541-54279590
ATP5PB	chr1:111456087-111456136
CENPM	chr22:41945981-41946426
C14orf177	chr14:98712440-98712485
PMPCA	chr9:136419062-136421836
XCL1	chr1:168580112-168580152,chr1:168542018-168542058
YAE1	chr7:39570580-39609618,chr7:39570580-39572278
IER5L	chr9:129175893-129175942
FAAH2	chrX:57341365-57378674
AGAP9	chr10:46109509-46109543,chr10:47523604-47523638,chr10:45678706-45678740,chr10:49988604-49988638,chr10:45847425-45847459
HEATR9	chr17:35863047-35863081
HAUS4	chr14:22947195-22947605
DENND3	chr8:141138074-141138108
GNAO1	chr16:56334840-56336752
IRGC	chr19:43718561-43718595
CNTNAP5	chr2:124902890-124902939
IL1RAPL2	chrX:105767469-105767503
TRIM69	chr15:44759811-44759847
JPH4	chr14:23571092-23571126
VSTM2A	chr7:54546984-54549854
OCM	chr7:5882567-5882611,chr7:97988430-97988474
TOGARAM1	chr14:45006105-45006154
SLC4A7	chr3:27379351-27383196,chr3:27376840-27383196
RAP1GDS1	chr4:98442168-98442217
PHF21B	chr22:44881407-44881456
ASB14	chr3:57278391-57278440
CD8A	chr2:86790348-86790387
SPP1	chr4:87982611-87982645
SNHG32	chr6:31839558-31839607
GOLGA3	chr12:132808290-132808337
AHCYL2	chr7:129428667-129428716
ZBTB22	chr6:33314837-33314886
LSM14A	chr19:34196653-34196702
SLC52A1	chr17:5033652-5033686
RCL1	chr9:4860238-4860287
CDK20	chr9:87969201-87969238
METTL24	chr6:110299042-110299091
TTYH3	chr7:2663901-2663950
ARHGEF25	chr12:57615275-57615314
AMIGO3	chr3:49719101-49719140
RABGGTA	chr14:24267688-24267722
AIF1	chr6:31616395-31616444
SLC25A26	chr3:66262067-66262101
MCOLN1	chr19:7530321-7530370
PNPLA2	chr11:822519-822556
OR13C2	chr9:104598590-104598633,chr9:104617381-104617424,chr9:104604804-104604847
ARL1	chr12:101394927-101394976
AUTS2	chr7:70118203-70134539
OARD1	chr6:41067379-41067416
ZNF200	chr16:3222698-3222747
HPS3	chr3:149141099-149141148
SLC9B1	chr4:102991666-103019601
HIP1	chr7:75536222-75536271
DRG1	chr22:31433959-31434008
EPX	chr17:58204267-58204316
HELQ	chr4:83453692-83453726
RBM38	chr20:57408028-57408077
MAP3K21	chr1:233379007-233379043
C1QL1	chr17:44967651-44967685
EIF4EBP2	chr10:70425628-70425677
H2BC6	chr6:26184176-26184211
KLF8	chrX:56265463-56265500
MTFR1	chr8:65704862-65704904
PI3	chr20:45176082-45176131
GFRA4	chr20:3659433-3659470
BMP2	chr20:6778679-6778728
KCNK1	chr1:233666792-233666841
IRX4	chr5:1881816-1881853
C10orf53	chr10:49693792-49693830
STAT1	chr2:191009032-191009081
TEX47	chr7:88794201-88794250
FAM98B	chr15:38485629-38485678
ABTB1	chr3:127680805-127680854
ZNF594	chr17:5181486-5181534,chr17:5182063-5182111
SPDYC	chr11:65172542-65172576
CCL21	chr9:34709676-34709818
SERTAD1	chr19:40422750-40422784
FOXK1	chr7:4767093-4767142
IMPDH2	chr3:49027031-49027737
PRAC2	chr17:48724477-48724526
FDCSP	chr4:70234150-70234194
STK33	chr11:8464726-8464775
CDYL	chr6:4952387-4953919
RILPL1	chr12:123485657-123485697
GPC2	chr7:100169818-100169857
SMIM34A	chr21:34419349-34419387
ANKRD50	chr4:124671254-124671288
BAHCC1	chr17:81459560-81459594
RAB19	chr7:140407701-140407750
CCDC40	chr17:80058580-80058614
CAPN9	chr1:230780276-230780325
FAM219A	chr9:34398614-34398658
DPH2	chr1:43972705-43972749
TTK	chr6:80022342-80022391
SOCS2	chr12:93575013-93575062
CCN2	chr6:131949320-131949369
MST1R	chr3:49891561-49891787
CNOT3	chr19:54143483-54143675
CYP27A1	chr2:218812555-218812604
XKR4	chr8:55357698-55357732
RBM48	chr7:92534427-92534476
SRFBP1	chr5:122020309-122020358
GTPBP1	chr22:38731297-38731346
PUM2	chr2:20312322-20312371
RPL15	chr3:23918499-23918548
TBC1D14	chr4:6999187-7001178
SERPINB7	chr18:63804795-63804844
TTC38	chr22:46293149-46293198
OR6J1	
PLCXD2	chr3:111846200-111846249
SEM1	chr7:96709701-96709743
IMMP2L	chr7:111487242-111487291
MTG2	chr20:62200773-62200822
CD70	chr19:6590875-6590912
SPATS1	chr6:44376379-44376426
CUL4A	chr13:113244979-113245028
FAM168A	chr11:73406166-73406215
NRSN2	chr20:353536-353585
MMRN1	chr4:89951736-89953030
FAM184A	chr6:118961887-118961936
PROM2	chr2:95279876-95279918
MLLT3	chr9:20363536-20363585
DEPDC1	chr1:68476991-68477037
IFNA2	chr9:21385337-21385386
PRKAA2	chr1:56704167-56704216
RAI1	chr17:17797182-17797231
MRPS21	chr1:150308052-150308090
TMEM265	chr16:30741826-30741860
NEUROG1	chr5:135534660-135534709
TMEM79	chr1:156292076-156292125
STX1B	chr16:30989980-30990029
WDR33	chr2:127768959-127768993
LGI4	chr19:35133715-35133764
STON1	chr2:48597828-48597877
ITPR3	chr6:33673624-33673673
KRTAP10-3	chr21:44647256-44647290,chr21:44574928-44574962,chr21:44539334-44539368,chr21:44579795-44579829,chr21:44558121-44558155
RIN3	chr14:92652781-92652820
MAD2L1BP	chr6:43640518-43640567
KCNT1	chr9:135755149-135756886
SLC12A7	chr5:1051916-1051957
NCR3LG1	chr11:17372101-17372144
ARMC1	chr8:65627304-65627353
DHX34	chr19:47355135-47355169
SNRPB	chr20:2467691-2467726
PANX1	chr11:94181404-94181453
BEND2	chrX:18177742-18180531
SCAF11	chr12:45923088-45923137
KIF3A	chr5:132716930-132716979
PGA3	chr11:61231643-61231692,chr11:61251393-61251442,chr11:61212814-61212863
ECI1	chr16:2240037-2240083
OR10D3	
SEMA4C	chr2:96865063-96865099
DNAJC25	chr9:111654243-111654292
PYGO1	chr15:55547133-55548941
APLF	chr2:68538031-68538080
SPON2	chr4:1166962-1167011
PEX5	chr12:7209087-7209128
DYNLT3	chrX:37840602-37840651
EPPK1	chr8:143867109-143867144
TMEM94	chr17:75493739-75493773
SEC62	chr3:169992598-169992647
CYLC1	chrX:83886632-83886681
CYYR1	chr21:26566317-26566358
NACA	chr12:56712842-56712891
OR52A1	
SPATA48	chr7:50141374-50151484
RGS22	chr8:100006086-100008400
PRG3	chr11:57378812-57379542
LRRC71	chr1:156927236-156927502
CREBBP	chr16:3793433-3793468
LASP1	chr17:38920847-38920896
COL5A3	chr19:9960430-9960479
RBM10	chrX:47180294-47180437
PRKAR2A	chr3:48794021-48807659
MPZL3	chr11:118229888-118233476
STAT4	chr2:191066475-191069701
PARP9	chr3:122555466-122555515
NOX3	chr6:155443414-155453448
FAR1	chr11:13707998-13708047
ZNHIT3	chr17:36486741-36486775
CEP192	chr18:13113668-13114141
ZNF79	chr9:127424525-127424574
CCDC137	chr17:81672907-81672956
ZNF781	chr19:37691573-37692155
TUBGCP3	chr13:112547717-112548121
SNCAIP	chr5:122449845-122449894
SHD	chr19:4290459-4290495
XRRA1	chr11:74848451-74851125
VPS18	chr15:40902801-40902850
MRPS16	chr10:73250672-73250716
NCAPG	chr4:17828326-17828373
MAPKBP1	chr15:41827778-41827827
ITLN1	chr1:160876697-160876746
C4orf46	chr4:158667600-158667649
LMOD1	chr1:201897038-201897087
C8G	chr9:136946121-136946163
PAPSS2	chr10:87747073-87747122
GP1BB	chr22:19724003-19724037
HEY1	chr8:79765618-79765667
TMEM171	chr5:73123672-73123711
CYP27C1	chr2:127187189-127187235
STH	chr17:45999392-45999430
AKT1	chr14:104773272-104773306
GLA	chrX:101407778-101407812
TMCC3	chr12:94570065-94570114
OR11H6	chr14:20223846-20223895
C8orf37	chr8:95247641-95247690
CIR1	chr2:174395651-174395700
CRYGC	chr2:208128390-208128427
MTDH	chr8:97686685-97686734
GLYR1	chr16:4817633-4817682
METTL3	chr14:21503439-21503480
RELL1	chr4:37634974-37635008
PDGFRL	chr8:17589727-17621061
LRRC14B	chr5:195239-195288
PSMD7	chr16:74304363-74305306
RGS7BP	chr5:64575892-64594731
THBS1	chr15:39583622-39583661
WDR48	chr3:39074802-39074851
FAM78B	chr1:166070049-166070096
CCL23	chr17:36013194-36013229
OR51Q1	chr11:5422937-5422986
PSMD3	chr17:39995236-39995276
NLGN4X	chrX:6151656-6151705
TXNDC9	chr2:99322117-99322166
C11orf24	chr11:68262872-68263694,chr11:68262872-68263575
EPS15	chr1:51356390-51356439
RAB5C	chr17:42125584-42125633
FGF12	chr3:192144016-192144065
IFT74	chr9:26978213-26978255
BRCA1	chr17:43074399-43074448
DNAH14	chr1:224964480-224964529
ZSWIM2	chr2:186829844-186833132
KCNK6	chr19:38327842-38327886
BDH1	chr3:197511751-197511794
ZNF805	chr19:57253222-57253256
FAM174B	chr15:92618903-92618952
SPAST	chr2:32089547-32089596
ZNF385D	chr3:21437001-21437050
LRP3	chr19:33204765-33204811
DZIP1L	chr3:138071742-138071785
PLVAP	chr19:17377134-17377183
CDC37	chr19:10395133-10395261
PHGDH	chr1:119744162-119744211
CYP7B1	chr8:64615163-64615212
SCML1	chrX:17750241-17750281
SAPCD2	chr9:137064710-137064744
NRARP	chr9:137301740-137301774
SLC47A1	chr17:19566828-19567113
PSTK	chr10:122983432-122983470
SPANXN3	chrX:143508894-143508934
AFM	chr4:73495417-73497685
MCM10	chr10:13170999-13171048
THSD1	chr13:52397712-52397761
NUDT16	chr3:131386130-131386179
LGI1	chr10:93758115-93758164
SEPSECS	chr4:25124168-25124217
VDAC2	chr10:75219068-75219117
ADGB	chr6:146752680-146763915
PPIB	chr15:64162087-64162136
ATG13	chr11:46657549-46657598
KIAA1841	chr2:61103920-61103969
SLC44A2	chr19:10634800-10634841
SNRPG	chr2:70288089-70288138
FOXL2NB	chr3:138951960-138952009
COA7	chr1:52687056-52687105
SSTR3	chr22:37207556-37207590
ERBB3	chr12:56085038-56085082
PKN1	chr19:14469483-14469766
MRPS24	chr7:43866789-43866833
LHX4	chr1:180274215-180274264
FIGLA	chr2:70787764-70790419
SERPINF2	chr17:1748641-1748685
GATD3A	chr21:44136150-44137190,chr21:5124862-5125902
PARP14	chr3:122680991-122681027
BHLHE23	chr20:63006088-63006122
TDRD5	chr1:179639951-179640000
LCE2A	chr1:152699316-152699365
PTPRK	chr6:128397584-128397633
NUDT14	chr14:105176758-105176988
TTR	chr18:31591966-31592939
RBM23	chr14:22904277-22904326
ZNF207	chr17:32367853-32367902
PHEX	chrX:22114467-22114516
DOK2	chr8:21910684-21910723
CEBPE	chr14:23117311-23117360
RIN1	chr11:66332133-66332182
MAEL	chr1:167005125-167005299
WDR5	chr9:134158648-134158697
CLTA	chr9:36204121-36204158
ERFE	chr2:238165656-238166961
OXGR1	chr13:96987079-96987128
TRAP1	chr16:3666100-3671747
KLF16	chr19:1853666-1853715
CAAP1	chr9:26861128-26884847
WDR81	chr17:1733725-1733774
TMEM38B	chr9:105773928-105773977
MT1G	chr16:56667977-56668015
CCDC166	chr8:143706982-143707022
ADA	chr20:44619704-44619753
PWWP2A	chr5:160093951-160093998
C5AR1	chr19:47321001-47321050
ARL4D	chr17:43400569-43400618
VARS2	chr6:30926282-30926331
DMBX1	chr1:46513799-46513845
TGFBI	chr5:136033817-136033851
LCE3A	chr1:152622874-152622914,chr1:152565970-152566010,chr1:152579698-152579738,chr1:152600936-152600976
KDM4C	chr9:6814634-6814683
LONP2	chr16:48270031-48270080
ADGRA1	chr10:133130353-133130402
GNRH1	chr8:25419458-25421619
SUCLG2	chr3:67508892-67518284
GMEB1	chr1:28710529-28710578
HOXB2	chr17:48543559-48543608
FAM186B	chr12:49599728-49599774
FBXW5	chr9:136942683-136942800
GLG1	chr16:74465792-74467783
TRAM2	chr6:52505679-52505728
ZNF333	chr19:14717023-14717062
XXYLT1	chr3:195156470-195156519
RGS13	chr1:192658238-192658287
FANCI	chr15:89306044-89306081
ARHGEF10L	chr1:17623137-17624397
FAM181A	chr14:93928342-93928376
ZBTB7C	chr18:48027479-48027528
CSRP1	chr1:201496220-201496269
RNF121	chr11:71982794-71982843
PRPF40B	chr12:49636716-49636753
KCNN4	chr19:43774266-43774310
TPH2	chr12:71941730-71944339
ZDHHC17	chr12:76846650-76848252
CCNJL	chr5:160252318-160252367
MUC7	chr4:70472286-70474050
SPACA1	chr6:88057696-88058747
EIF2S2	chr20:34089809-34089858
DAP3	chr1:155729281-155729330
PSMB5	chr14:23025976-23026025
ZNF646	chr16:31078193-31078231
SEMA6D	chr15:47761411-47761689
LENEP	chr1:154994019-154994064
PDLIM5	chr4:94451977-94455277
QTRT2	chr3:114085877-114085926
RFC2	chr7:74237384-74237418
MEP1B	chr18:32202928-32202977
MYH14	chr19:50310086-50310135
SLC4A4	chr4:71569098-71569147
GPRIN2	chr10:46549102-46549141
HMGCS2	chr1:119755524-119755563
RNMT	chr18:13752353-13752402
OR4E1	
TAS2R13	chr12:10908477-10908526
RTL8B	chrX:135021254-135021303
TENT5D	chrX:80443129-80443178
SOWAHD	chrX:119759987-119760036
CCT4	chr2:61872125-61872174
POP1	chr8:98134497-98134546
RIBC1	chrX:53423356-53426278
KRBOX1	chr3:42941960-42942002
BPIFA2	chr20:33169145-33169194
FRG2C	chr3:75664219-75664253
DCPS	chr11:126306735-126331439
CST6	chr11:66013320-66013364
TTYH2	chr17:74260954-74261003
TRIM7	chr5:181194161-181194210
PLPP7	chr9:131308598-131308647
EPS15L1	chr19:16404708-16404744
STX11	chr6:144187739-144187785
MEPCE	chr7:100433825-100433874
NTF4	chr19:49061140-49061189
PGM1	chr1:63659903-63659951
CCDC34	chr11:27362991-27363025
WNK1	chr12:885335-885384
PPP3CA	chr4:101024136-101024185
LCE3D	chr1:152579451-152579500
CDKN2B	chr9:22004642-22004691
PEAR1	chr1:156915879-156915928
TTLL5	chr14:75735268-75745116
THSD7B	chr2:137656948-137657092
RPGR	chrX:38273447-38275107
ACKR2	chr3:42865731-42865780
RPL18	chr19:48615906-48615941
IL1RN	chr2:113132760-113132795
ATP11A	chr13:112810653-112810702
TGM1	chr14:24258566-24258604
SEC13	chr3:10312724-10315348
TRAF2	chr9:136923982-136925713
PDE1A	chr2:182186006-182186055
ATXN7L3	chr17:44196951-44196993
MTBP	chr8:120451291-120453864
OR4F4	chr19:110847-110891,chr15:101922847-101922891
RAD51AP2	chr2:17510913-17514018,chr2:17510913-17515175
FGFR4	chr5:177093725-177093774
PPEF1	chrX:18783954-18784003
ECM2	chr9:92517811-92517860
INPP5D	chr2:233207064-233207113
DLGAP4	chr20:36500238-36500280
BET1L	chr11:204559-204608
PUS3	chr11:125893886-125893933
OR4C11	chr11:55603879-55603928
SLCO1B7	chr12:21047211-21048754
ZFAND5	chr9:72360170-72360215
NPAT	chr11:108189164-108189213
LHB	chr19:49016181-49016216
CDK5	chr7:151055294-151055328
SMARCA1	chrX:129491954-129492003
MRGBP	chr20:62799823-62799857
IFRD1	chr7:112468007-112468041
OR10Z1	
TMEM45B	chr11:129857412-129858576
BLZF1	chr1:169380526-169380575
APLP2	chr11:130143973-130144022
ALPI	chr2:232458692-232458726
SYT7	chr11:61517749-61517798
LNP1	chr3:100401543-100401592
FBXO45	chr3:196584452-196584501
TSPAN3	chr15:77046381-77046430
SLC2A10	chr20:46725343-46725383
FABP6	chr5:160232235-160232273
VPS35	chr16:46668976-46669025
FRK	chr6:115967665-115967714
RCN2	chr15:76949108-76949157
PLA2G4D	chr15:42086313-42087317
CENPL	chr1:173803177-173803226
ZNF135	chr19:58063453-58063491
HSPA1A	chr6:31817672-31817721
ADH1A	chr4:99284767-99286862
IFITM10	chr11:1735350-1735384
ORAI2	chr7:102449246-102449295
S1PR1	chr1:101239736-101239785
ZNF618	chr9:114053308-114053357
SRSF2	chr17:76736264-76736313
PDCD6	chr5:314548-314597
NFYA	chr6:41098336-41098385
FOXI1	chr5:170108748-170108797
GPR52	chr1:174448213-174448262
SMIM30	chr7:113117315-113117364
CWC22	chr2:179950704-179950845
SCARA3	chr8:27659135-27659174
ZFP91	chr11:58618192-58618228
MPHOSPH10	chr2:71144500-71148009
UQCRB	chr8:96231824-96231858
GINM1	chr6:149580648-149580697
GGA2	chr16:23467673-23468907
IGLL1	chr22:23580046-23580080
SUZ12	chr17:31988409-31988458
ZNRF2	chr7:30323722-30355755
TNPO3	chr7:128979081-128979977
MINAR2	chr5:129760551-129760600
HOXD4	chr2:176152692-176152741
SLC25A25	chr9:128108302-128108351
KRT3	chr12:52794183-52794232
MTHFD2	chr2:74214116-74214165
FAM43B	chr1:20554334-20554374
BRAP	chr12:111672688-111672737
CYB5RL	chr1:54195667-54195702
SMC3	chr10:110602977-110603206
MMP21	chr10:125770551-125772226
ADGRE2	chr19:14752472-14752506,chr19:14641562-14641596
RIMS1	chr6:72390706-72392716
NDST3	chr4:118138193-118143558
OLFML3	chr1:113981965-113982014
RTP1	chr3:187200699-187200748
CD300H	chr17:74564186-74564229
CATSPERZ	chr11:64303505-64303546
RAB3GAP1	chr2:135113234-135115228
NEGR1	chr1:71698075-71698124
CX3CR1	chr3:39265462-39265511
GLIPR1L1	chr12:75347638-75347687
PARM1	chr4:75012804-75012838
RETREG2	chr2:219183203-219183252
GBA3	chr4:22818779-22818828
TTC21B	chr2:165931819-165932975
NFXL1	chr4:47899397-47899446
HSPA6	chr1:161526314-161526363,chr1:161607941-161607990
MAPK11	chr22:50267378-50267420
TRAPPC12	chr2:3421989-3424568
OR9Q2	chr11:58190642-58190691
DIS3	chr13:72772226-72772275
FAM216B	chr13:42789920-42789969
MIDN	chr19:1250135-1250173
GOLGA8N	chr15:32603230-32603279,chr15:23364387-23364436,chr15:28702652-28702701,chr15:32445805-32445854,chr15:30404439-30404488,chr15:30561753-30561802
B3GALT5	chr21:39661261-39661310
GPX7	chr1:52608638-52608687
GALM	chr2:38675942-38675977
ASPRV1	chr2:69960223-69960262
ABLIM2	chr4:7966236-7966285
BBX	chr3:107805471-107805520
TNKS1BP1	chr11:57309329-57309377
DEFB116	chr20:31303293-31303342
OR5D13	chr11:55773978-55774027
MRPL22	chr5:154959998-154960033
ANKRD63	chr15:40280316-40280365
ASPM	chr1:197093193-197093242
SLC2A4RG	chr20:63743377-63743426
PCDH7	chr4:30723950-30723999
GNB5	chr15:52122645-52122694
AMY2B	chr1:103565535-103565584
ADO	chr10:62806901-62806950
ZNF219	chr14:21092382-21092424
SAMSN1	chr21:14510343-14510392
PPP1R1B	chr17:39636379-39636428
CASTOR1	chr22:30287429-30287466
PA2G4	chr12:56113125-56113174
